"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"부산광역시 서구청",부산광역시 서구 고운들로 24 (부용동2가 61-2),부산광역시 서구 부용동2가 61-2,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.10594973,129.0187682,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로86번길 47 (동대신동1가 316-4),부산광역시 서구 동대신동1가 316-4,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.10903996,129.0217353,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로194번길 13 (동대신동2가 64),부산광역시 서구 동대신동2가 64,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.11300725,129.0218245,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로334번길 26 (동대신동3가 355-1),부산광역시 서구 동대신동3가 355-1,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.11382567,129.0172736,2019-09-10
"부산광역시 서구청",부산광역시 서구 아미로 127 (아미동2가 196-1),부산광역시 서구 아미동2가 196-1,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.09894972,129.015499,2019-09-10
"부산광역시 서구청",부산광역시 서구 해돋이로287번길 16-1 (서대신동1가 115-5),부산광역시 서구 부민동3가 54-323,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.1021698,129.0157131,2019-09-10
"부산광역시 서구청",부산광역시 서구 고운들로 98 (서대신동1가 115-5),부산광역시 서구 서대신동1가 115-5,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.10826573,129.0164961,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남로14번길 12 (암남동 300-2),부산광역시 서구 암남동 300-2,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.07925704,129.0155055,2019-09-10
"부산광역시 서구청",부산광역시 서구 남부민로10번길 20 (남부민동 673),부산광역시 서구 남부민동 673,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.08527615,129.0242051,2019-09-10
"부산광역시 서구청",부산광역시 서구 천해로13번길 58 (남부민동 609-208),부산광역시 서구 남부민동 609-208,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.08207628,129.0178683,2019-09-10
"부산광역시 서구청",부산광역시 서구 해돋이로 72 (남부민동 465-80),부산광역시 서구 남부민동 465-80,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.0852559,129.0206656,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남공원로14번길 12-13 (암남동 518-6),부산광역시 서구 암남동 518-6,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.07541326,129.0144901,2019-09-10
"부산광역시 서구청",부산광역시 서구 대신로 47 (서대신동3가 627-13),부산광역시 서구 서대신동3가 627-13,다목적,1,200,360도 전방면,30,2009-02,051-240-4125,35.11434321,129.0121624,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로245번길 2 (토성동1가 11-36),부산광역시 서구 토성동1가 11-36,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.0997298,129.0228811,2019-09-10
"부산광역시 서구청",부산광역시 서구 충무대로 25 (암남동 313),부산광역시 서구 암남동 313,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.0782143,129.0155937,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로85번길 81-19 (동대신동3가 315),부산광역시 서구 동대신동3가 315,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.11386005,129.0175903,2019-09-10
"부산광역시 서구청",부산광역시 서구 부용로 11 (서대신동1가 63),부산광역시 서구 서대신동1가 63,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.10867838,129.0168265,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로86번길 56 (동대신동1가 348),부산광역시 서구 동대신동1가 348,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.1085708,129.0210643,2019-09-10
"부산광역시 서구청",부산광역시 서구 대티로108번길 42-1 (서대신동2가 504-9),부산광역시 서구 서대신동2가 504-9,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.10863427,129.0114562,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로45번길 56 (서대신동2가 16),부산광역시 서구 서대신동2가 16,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.11190835,129.0153005,2019-09-10
"부산광역시 서구청",부산광역시 서구 충무대로275번길 21-1 (충무동2가 4-33),부산광역시 서구 충무동2가 4-33,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.09522108,129.0229378,2019-09-10
"부산광역시 서구청",부산광역시 서구 흑교로109번길 34 (부용동1가 61),부산광역시 서구 부용동1가 61,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.10607977,129.0204822,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로134번길 45 (토성동2가 25),부산광역시 서구 토성동2가 25,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.098643,129.0213507,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로 153 (남부민동 76),부산광역시 서구 남부민동 76,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.08941809,129.0233338,2019-09-10
"부산광역시 서구청",부산광역시 서구 꽃마을로 24 (서대신동3가 147-2),부산광역시 서구 서대신동3가 147-2,다목적,1,200,360도 전방면,30,2010-02,051-240-4125,35.11653117,129.0130366,2019-09-10
"부산광역시 서구청",부산광역시 서구 보동길 272-19 (동대신동2가 87-9),부산광역시 서구 동대신동2가 87-9,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.11344986,129.0238139,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로280번길 9 (서대신동3가 74-1),부산광역시 서구 서대신동3가 74-1,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.11879365,129.0152815,2019-09-10
"부산광역시 서구청",부산광역시 서구 고운들로153번길 36 (서대신동2가 508-53),부산광역시 서구 서대신동2가 508-53,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.10759926,129.0127862,2019-09-10
"부산광역시 서구청",부산광역시 서구 고운들로 138 (서대신동1가 147-4),부산광역시 서구 서대신동1가 147-4,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.10854612,129.0143755,2019-09-10
"부산광역시 서구청",부산광역시 서구 성산길 7 (암남동 42-1),부산광역시 서구 암남동 42-1,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.0804771,129.0165275,2019-09-10
"부산광역시 서구청",부산광역시 서구 송도해변로173번길 50 (암남동 137-5),부산광역시 서구 암남동 137-5,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.0774733,129.0219267,2019-09-10
"부산광역시 서구청",부산광역시 서구 천해로 6 (남부민동 440-1),부산광역시 서구 남부민동 440-1,다목적,1,200,360도 전방면,30,2010-12,051-240-4125,35.08310527,129.0179858,2019-09-10
"부산광역시 서구청",부산광역시 서구 충무대로241번길 7 (남부민동 645-2),부산광역시 서구 남부민동 645-2,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.09207927,129.0234961,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로193번길 18-2 (남부민동 23-59),부산광역시 서구 남부민동 23-59,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.0927208,129.0211261,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로131번길 14-1 (남부민동 121-2),부산광역시 서구 남부민동 121-2,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.08788233,129.0226951,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마산로 18 (남부민동 428-369),부산광역시 서구 남부민동 428-369,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.08423357,129.017768,2019-09-10
"부산광역시 서구청",부산광역시 서구 남부민로40번길 15 (남부민동 300),부산광역시 서구 남부민동 300,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.08495737,129.0232193,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로154번길 28 (동대신동1가 299-9),부산광역시 서구 동대신동1가 299-9,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.1104907,129.0233161,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로193번길 60 (동대신동2가 100-76),부산광역시 서구 동대신동2가 100-76,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.1127599982,129.0273458,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로159번길 10 (동대신동2가 77-109),부산광역시 서구 동대신동2가 77-109,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.11556803,129.023897,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로92번길 15 (동대신동3가 97-5),부산광역시 서구 동대신동3가 97-5,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.11640835,129.0191184,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로264번길 33 (동대신동3가 13-121),부산광역시 서구 동대신동3가 13-121,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.11927946,129.0172809,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로320번길 11 (서대신동3가 19-9),부산광역시 서구 서대신동3가 19-9,다목적,1,130,360도 전방면,30,2011-04,051-240-4125,35.12068957,129.0120378,2019-09-10
"부산광역시 서구청",부산광역시 서구 대청로6번길 30 (토성동3가 3-1),부산광역시 서구 토성동3가 3-1,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.10193694,129.0203273,2019-09-10
"부산광역시 서구청",부산광역시 서구 임시수도기념로 61 (부민동3가 21-41),부산광역시 서구 부민동3가 21-41,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.10375206,129.0169639,2019-09-10
"부산광역시 서구청",부산광역시 서구 대신로45번길 32-1 (서대신동3가 650-69),부산광역시 서구 서대신동3가 650-69,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.11501098,129.0108058,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로293번길 11 (서대신동3가 96-25),부산광역시 서구 서대신동3가 96-25,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.118428,129.0133872,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남로58번길 76 (암남동 24-41),부산광역시 서구 암남동 24-41,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.0798859,129.0142536,2019-09-10
"부산광역시 서구청",부산광역시 서구 해돋이로226번길 13 (초장동 41-19),부산광역시 서구 초장동 41-19,다목적,1,200,360도 전방면,30,2011-04,051-240-4125,35.09724165,129.0182815,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로221번길 17 (동대신동1가 16-420),부산광역시 서구 동대신동1가 16-420,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.110371,129.0255348,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로210번길 35 (동대신동2가 75-129),부산광역시 서구 동대신동2가 75-129,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.11407459,129.0224519,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로346번길 28 (동대신동3가 207),부산광역시 서구 동대신동3가 207,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.11491189,129.0169845,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로301번길 29 (서대신동2가 143-8),부산광역시 서구 서대신동2가 143-8,다목적,4,200,360도 전방면,30,2012-06,051-240-4125,35.11020484,129.0158596,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로327번길 16 (서대신동3가 360-10),부산광역시 서구 서대신동3가 360-10,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.11284286,129.0154639,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로280번길 33 (서대신동3가 61-52),부산광역시 서구 서대신동3가 61-52,다목적,2,200,360도 전방면,30,2012-06,051-240-4125,35.11976133,129.0160512,2019-09-10
"부산광역시 서구청",부산광역시 서구 꽃마을로163번길 4 (서대신동3가 7-7),부산광역시 서구 서대신동3가 7-7,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.12760997,129.0068595,2019-09-10
"부산광역시 서구청",부산광역시 서구 임시수도기념로 45 (부민동3가 22),부산광역시 서구 부민동3가 22,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.10374876,129.0175954,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로193번길 25 (아미동2가 1-3),부산광역시 서구 아미동2가 1-3,다목적,4,200,360도 전방면,30,2012-06,051-240-4125,35.1019829,129.0184397,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로165번길 25 (아미동2가 70-1),부산광역시 서구 아미동2가 70-1,다목적,4,200,360도 전방면,30,2012-06,051-240-4125,35.0991399,129.0183242,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로 160번길 38 (아미동2가 195-3),부산광역시 서구 아미동2가 195-3,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09936185,129.0152109,2019-09-10
"부산광역시 서구청",부산광역시 서구 아미로 2 (아미동2가 231-130),부산광역시 서구 아미동2가 231-130,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09804808,129.0116215,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로 91 (아미동2가 261-128),부산광역시 서구 아미동2가 261-128,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.1046914,129.0107627,2019-09-10
"부산광역시 서구청",부산광역시 서구 아미초장로 40 (초장동 65-12),부산광역시 서구 초장동 65-12,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09655869,129.0198963,2019-09-10
"부산광역시 서구청",부산광역시 서구 초장로8번길 20 (초장동 111-10),부산광역시 서구 초장동 111-10,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.0936102,129.019670036,2019-09-10
"부산광역시 서구청",부산광역시 서구 초장로 51-3 (초장동 67-6),부산광역시 서구 초장동 67-6,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09674373,129.0209052,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로 150 (토성동3가 33-19),부산광역시 서구 토성동3가 33-19,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09830228,129.0206104,2019-09-10
"부산광역시 서구청",부산광역시 서구 충무시장길 17 (충무동1가 27-1),부산광역시 서구 충무동1가 27-1,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09571942,129.0237483,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로 171 (남부민동 66-3),부산광역시 서구 남부민동 66-3,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09087638,129.0225673,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로199번길 26 (남부민동 23-101),부산광역시 서구 남부민동 23-101,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09309313,129.0206309,2019-09-10
"부산광역시 서구청",부산광역시 서구 초장로18번길 50 (남부민동 50-266),부산광역시 서구 남부민동 50-266,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.09187293,129.020307,2019-09-10
"부산광역시 서구청",부산광역시 서구 남부민로44번길 15 (남부민동 494),부산광역시 서구 남부민동 494,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.08470818,129.0225992,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남공원로 38-14 (암남동 560-1),부산광역시 서구 암남동 560-1,다목적,1,200,360도 전방면,30,2012-06,051-240-4125,35.07263303,129.0154171,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로286번길 23 (동대신동1가 125-2),부산광역시 서구 동대신동1가 125-2,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1100109,129.0193853,2019-09-10
"부산광역시 서구청",부산광역시 서구 보동길311번길 3-1 (동대신동2가 77-40),부산광역시 서구 동대신동2가 77-40,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11439761,129.0223195,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로174번길 39 (동대신동2가 87-9),부산광역시 서구 동대신동2가 87-9,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11321574,129.0253128,2019-09-10
"부산광역시 서구청",부산광역시 서구 대티로 120 (서대신동2가 467-11),부산광역시 서구 서대신동2가 467-11,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10992486,129.0097113,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로265번길 14-5 (서대신동1가 33-1),부산광역시 서구 서대신동1가 33-1,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10826938,129.0186588,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로45번길 80 (서대신동3가 353),부산광역시 서구 서대신동3가 353,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1129321,129.0147902,2019-09-10
"부산광역시 서구청",부산광역시 서구 시약로 11 (서대신동2가 473),부산광역시 서구 서대신동2가 473,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11046921,129.0094922,2019-09-10
"부산광역시 서구청",부산광역시 서구 엄광산로 36 (서대신동3가 6-7),부산광역시 서구 서대신동3가 6-7,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.12845096,129.0089687,2019-09-10
"부산광역시 서구청",부산광역시 서구 대청로 6 (부민동1가 22-1),부산광역시 서구 부민동1가 22-1,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1030919,129.0204366,2019-09-10
"부산광역시 서구청",부산광역시 서구 부용로32번길 9 (부용동2가 39),부산광역시 서구 부용동2가 39,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1072251,129.0186859,2019-09-10
"부산광역시 서구청",부산광역시 서구 고운들로 47 (부용동2가 97-13),부산광역시 서구 부용동2가 97-13,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1061879,129.0174686,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로137번길 25-10 (아미동2가 산 3-75),부산광역시 서구 아미동2가 산 3-75,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10090105,129.0130425,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로99번길 19 (아미동2가 261-46),부산광역시 서구 아미동2가 261-46,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.1044806,129.0123173,2019-09-10
"부산광역시 서구청",부산광역시 서구 해돋이로173번길 19-2 (초장동 136-33),부산광역시 서구 초장동 136-33,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09236427,129.0176438,2019-09-10
"부산광역시 서구청",부산광역시 서구 초장로 40-4 (초장동 83-19),부산광역시 서구 초장동 83-19,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09553848,129.0207658,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로205번길 45-3 (충무동2가 33-6),부산광역시 서구 충무동2가 33-6,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09543628,129.0217063,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로119번길 11 (충무동2가 1-13),부산광역시 서구 충무동2가 1-13,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09593938,129.0230959,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로187번길 37-13 (남부민동 50-101),부산광역시 서구 남부민동 50-101,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09155459,129.0210228,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남로58번길 27 (암남동 470-3),부산광역시 서구 암남동 470-3,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.0788923,129.0123432,2019-09-10
"부산광역시 서구청",부산광역시 서구 남부민로 15 (남부민동 509),부산광역시 서구 남부민동 509,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.08423297,129.024074,2019-09-10
"부산광역시 서구청",부산광역시 서구 대영로86번길 16 (동대신동1가 172),부산광역시 서구 동대신동1가 172,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.110337,129.0207978,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로280번길 19 (서대신동3가 66-20),부산광역시 서구 서대신동3가 66-20,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11925959,129.0154421,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로242번길 10-14 (동대신동3가 138-2),부산광역시 서구 동대신동3가 138-2,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11575128,129.0187469,2019-09-10
"부산광역시 서구청",부산광역시 서구 꽃마을로29번길 30 (서대신동3가 161-26),부산광역시 서구 서대신동3가 161-26,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.11693372,129.0109364,2019-09-10
"부산광역시 서구청",부산광역시 서구 흑교로105번길 17 (부용동1가 40-1),부산광역시 서구 부용동1가 40-1,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10676675,129.0214378,2019-09-10
"부산광역시 서구청",부산광역시 서구 까치고개로128번길 26 (아미동2가 244-30),부산광역시 서구 아미동2가 244-30,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10264304,129.0101641,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로143번길 24-1 (남부민동 103-13),부산광역시 서구 남부민동 103-13,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.08886889,129.0227633,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남로 82 (암남동 482-1),부산광역시 서구 암남동 482-1,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.07743993,129.0137902,2019-09-10
"부산광역시 서구청",부산광역시 서구 천해로13번길 16-9 (남부민2동 434-37),부산광역시 서구 남부민동 434-37,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.08331632,129.0163509,2019-09-10
"부산광역시 서구청",부산광역시 서구 천해로13번라길 56 (암남동 산26-2),부산광역시 서구 암남동 산26-2,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.08091327,129.0186553,2019-09-10
"부산광역시 서구청",부산광역시 서구 고운들로189번나길 8 (서대신동2가 441-3),부산광역시 서구 서대신동2가 441-3,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.10909701,129.0118097,2019-09-10
"부산광역시 서구청",부산광역시 서구 꽃마을로 88 (서대신동3가 산 18-1),부산광역시 서구 서대신동3가 산 18-1,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.12180649,129.0094636,2019-09-10
"부산광역시 서구청",부산광역시 서구 초장로8번길 39 (초장동 100-48),부산광역시 서구 초장동 100-48,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09400187,129.0206095,2019-09-10
"부산광역시 서구청",부산광역시 서구 충무대로276번길 15 (충무동1가 23-7),부산광역시 서구 충무동1가 23-7,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.09516529,129.0251995,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로111번길 12 (남부민동 222-7),부산광역시 서구 남부민동 222-7,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.08609427,129.0220545,2019-09-10
"부산광역시 서구청",부산광역시 서구 암남공원로 179-13 (암남동 620-2),부산광역시 서구 암남동 620-2,다목적,1,200,360도 전방면,30,2012-12,051-240-4125,35.06270316,129.0196798,2019-09-10
"부산광역시 서구청",부산광역시 서구 보동길 189-1 (동대신동1가 16-26),부산광역시 서구 동대신동1가 16-26,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.110566,129.0240059,2019-09-10
"부산광역시 서구청",부산광역시 서구 구덕로286번길 6 (동대신동1가 150-5),부산광역시 서구 동대신동1가 150-5,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.1095755,129.0186427,2019-09-10
"부산광역시 서구청",부산광역시 서구 보수대로 202-50 (동대신동2가 50-41),부산광역시 서구 동대신동2가 50-41,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.11389948,129.0212807,2019-09-10
"부산광역시 서구청",부산광역시 서구 천마로 77번길 19-2 (남부민동 441-17),부산광역시 서구 남부민동 441-17,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.08333806,129.0189431,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로 99-6 (동대신동3가 85-6),부산광역시 서구 동대신동3가 85-6,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.11775554,129.0180944,2019-09-10
"부산광역시 서구청",부산광역시 서구 망양로111번길 57 (동대신동3가 50-13),부산광역시 서구 동대신동3가 50-13,다목적,1,200,360도 전방면,30,2014-01,051-240-4125,35.11987848,129.0200552,2019-09-10
